NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 99.03, Multnomah County, Oregon",1400000US41051009903,5990,40.5,4910,124,31,718,67,171,26,2084,1983,1923,60,238,0,0,0,43,0,195,309300,26,5971,148,30282,65,81925,3374,1735,114,3755,2975,3275,991,41,051,009903
"Census Tract 99.04, Multnomah County, Oregon",1400000US41051009904,2908,37.4,2646,14,57,36,0,109,19,1378,1246,715,531,919,0,0,14,0,32,873,226800,0,2908,157,27491,9,51491,1695,1110,0,2008,1913,1740,264,41,051,009904
"Census Tract 99.05, Multnomah County, Oregon",1400000US41051009905,3319,36.4,3020,119,0,79,0,386,55,1160,1113,819,294,752,0,9,0,16,204,523,254600,0,3294,217,26431,4,69327,1922,1025,18,2319,2070,1874,544,41,051,009905
"Census Tract 99.06, Multnomah County, Oregon",1400000US41051009906,3323,45.2,3028,55,16,180,0,45,13,1280,1199,972,227,757,0,0,0,11,184,562,274700,0,3316,513,32644,76,69811,1492,1560,55,2236,2035,1978,609,41,051,009906
"Census Tract 99.07, Multnomah County, Oregon",1400000US41051009907,4963,33.4,4828,103,0,24,0,415,0,1918,1806,1178,628,1852,0,0,16,42,636,1158,277500,18,4935,744,25972,41,54808,2647,1972,29,3193,2836,2848,638,41,051,009907
"Census Tract 100.01, Multnomah County, Oregon",1400000US41051010001,5888,33.6,4508,143,217,277,178,1522,174,2625,2481,500,1981,4392,0,23,10,376,439,3544,248300,0,5812,1474,17753,0,31838,2288,2583,65,3740,2785,2937,637,41,051,010001
"Census Tract 100.02, Multnomah County, Oregon",1400000US41051010002,4355,36.7,3562,10,7,378,16,366,64,1919,1806,1135,671,1557,0,0,0,24,264,1269,242800,0,4334,213,28971,33,60242,2291,1515,53,3036,2528,2539,797,41,051,010002
"Census Tract 101, Multnomah County, Oregon",1400000US41051010100,8357,35.9,6560,454,151,328,245,1604,354,3622,3441,1395,2046,4329,36,19,32,29,782,3431,230600,0,8317,1521,23138,41,45718,3337,3117,131,5231,3801,4251,636,41,051,010100
"Census Tract 102, Multnomah County, Oregon",1400000US41051010200,5319,43.4,4359,190,25,482,0,516,0,2396,2303,1726,577,1315,0,0,25,203,190,897,227300,44,5319,284,30977,45,58523,2718,1857,44,3336,2701,3015,657,41,051,010200
"Census Tract 103.03, Multnomah County, Oregon",1400000US41051010303,5506,32.0,4766,184,21,314,0,495,54,2172,1974,1180,794,1987,0,0,0,41,172,1774,232300,0,5286,1186,23134,49,49706,2473,2193,82,3543,2993,2827,639,41,051,010303
"Census Tract 103.04, Multnomah County, Oregon",1400000US41051010304,4631,28.1,3601,177,23,194,195,1304,69,1567,1518,735,783,2282,0,19,0,182,612,1469,201300,0,4544,1342,19534,22,42043,2160,1269,253,2922,1908,2390,285,41,051,010304
"Census Tract 103.05, Multnomah County, Oregon",1400000US41051010305,3820,38.3,3544,48,4,126,0,557,73,1469,1340,1111,229,737,0,0,40,55,340,302,234600,9,3786,330,25117,15,61500,1924,1464,39,2413,2084,2212,429,41,051,010305
"Census Tract 103.06, Multnomah County, Oregon",1400000US41051010306,4671,32.7,3833,176,13,375,0,436,55,1633,1633,1149,484,1356,0,0,46,181,208,921,240800,0,4552,355,24938,5,64375,2379,1672,31,3090,2561,2639,526,41,051,010306
"Census Tract 104.02, Multnomah County, Oregon",1400000US41051010402,6037,36.6,5622,237,45,10,0,434,10,2007,1960,1528,432,1057,0,9,0,95,209,744,299400,55,6012,522,28061,90,77005,3123,2365,113,3945,3564,3372,957,41,051,010402
"Census Tract 104.05, Multnomah County, Oregon",1400000US41051010405,6227,32.6,4868,215,222,361,0,981,322,2335,2282,1140,1142,2755,0,0,22,140,136,2457,240200,0,6163,1050,22544,29,48580,3234,1832,15,4005,2938,3438,802,41,051,010405
"Census Tract 104.07, Multnomah County, Oregon",1400000US41051010407,5596,33.4,4769,12,0,78,0,1046,517,1906,1777,1221,556,1379,0,0,0,33,211,1135,260300,12,5316,309,25472,95,66341,2839,1949,25,3322,2694,2780,580,41,051,010407
"Census Tract 104.08, Multnomah County, Oregon",1400000US41051010408,5856,30.8,5489,0,106,150,0,1085,66,2123,2091,949,1142,2907,0,0,172,54,319,2362,222500,0,5817,1035,17942,0,35724,3219,2052,11,3664,3169,3120,416,41,051,010408
"Census Tract 104.09, Multnomah County, Oregon",1400000US41051010409,7568,31.8,6735,0,35,394,0,575,271,2926,2753,1974,779,1779,0,0,0,22,173,1584,253800,0,7486,575,24994,24,66179,4196,2489,124,4862,4130,4021,1003,41,051,010409
"Census Tract 104.10, Multnomah County, Oregon",1400000US41051010410,4689,26.4,3930,41,60,156,0,1090,443,1991,1867,613,1254,2935,0,0,16,140,294,2485,187100,0,4605,816,20962,0,39170,2487,1493,26,3140,2526,2096,257,41,051,010410
"Census Tract 104.11, Multnomah County, Oregon",1400000US41051010411,3147,36.6,2315,0,24,41,0,873,672,1293,1215,677,538,1677,0,0,0,153,535,989,147300,0,3129,188,18954,0,40824,1175,1282,84,1837,1398,1456,247,41,051,010411
"Census Tract 105, Multnomah County, Oregon",1400000US41051010500,4138,41.5,3690,30,62,93,8,248,18,1487,1428,1137,291,723,0,0,62,110,95,456,357000,47,4096,479,28380,58,69237,2215,1562,44,2704,2443,2362,660,41,051,010500
"Census Tract 106, Multnomah County, Oregon",1400000US41051010600,3305,45.8,2387,369,72,175,0,244,198,2052,1857,184,1673,1863,0,0,34,285,319,1225,377400,11,2273,1080,18124,61,12364,1052,1744,85,2700,2329,2456,518,41,051,010600
"Census Tract 9800, Multnomah County, Oregon",1400000US41051980000,6,22.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,16167,0,-666666666,1,5,0,6,6,1,0,41,051,980000
"Census Tract 51, Polk County, Oregon",1400000US41053005100,1945,32.6,1547,0,30,17,0,627,344,986,917,355,562,1237,0,0,12,89,498,638,127000,0,1945,606,16654,0,32832,1024,569,18,1211,897,1020,255,41,053,005100
"Census Tract 52.01, Polk County, Oregon",1400000US41053005201,8905,37.9,8021,45,235,285,10,541,49,3356,3251,2225,1026,2444,0,28,0,46,485,1885,264700,0,8845,720,27755,25,68586,4487,3803,90,5115,4735,4361,1546,41,053,005201
"Census Tract 52.02, Polk County, Oregon",1400000US41053005202,8987,37.8,7867,60,94,281,0,1143,246,3715,3479,2128,1351,2858,0,13,32,209,434,2170,250300,0,8984,865,28116,136,57517,4300,3625,237,5574,4778,4687,2014,41,053,005202
"Census Tract 53, Polk County, Oregon",1400000US41053005300,8573,49.8,7706,118,51,469,0,465,80,3675,3504,2997,507,1040,0,0,21,204,87,728,297500,65,8562,386,38295,243,78750,3582,4168,89,4932,4350,4604,2219,41,053,005300
"Census Tract 202.02, Polk County, Oregon",1400000US41053020202,5738,40.4,5180,0,60,0,0,559,408,2531,2344,1624,720,1813,0,0,0,0,139,1674,202800,0,5699,395,22829,22,50355,3312,2142,93,3215,2863,2948,441,41,053,020202
"Census Tract 202.03, Polk County, Oregon",1400000US41053020203,3153,33.2,2782,6,73,3,14,140,32,1150,1080,580,500,1408,0,15,0,264,118,1011,176800,0,3043,413,18411,0,49601,1959,1131,24,1849,1802,1529,350,41,053,020203
"Census Tract 202.04, Polk County, Oregon",1400000US41053020204,4657,42.2,4416,18,85,0,14,176,2,1787,1750,1274,476,1321,0,0,0,56,163,1102,236000,7,4648,362,24732,22,51566,2470,1999,49,2704,2543,2313,591,41,053,020204
"Census Tract 203.02, Polk County, Oregon",1400000US41053020302,9487,30.6,7951,32,160,172,35,3423,757,3505,3136,2242,894,2435,0,0,14,238,479,1704,180300,41,9398,1594,18932,38,50500,4656,3204,62,5700,3970,4315,908,41,053,020302
"Census Tract 203.03, Polk County, Oregon",1400000US41053020303,4309,22.0,3590,59,53,188,18,393,310,1389,1340,592,748,1630,0,54,0,183,14,1379,239600,0,3221,820,17791,14,44068,2533,1372,99,3562,3295,1203,337,41,053,020303
"Census Tract 203.04, Polk County, Oregon",1400000US41053020304,6345,32.4,5620,25,28,14,144,895,218,2765,2535,1459,1076,2226,0,0,49,56,277,1844,202900,0,6297,1117,21321,19,40638,3233,2688,99,4149,3704,2892,998,41,053,020304
"Census Tract 204, Polk County, Oregon",1400000US41053020400,6055,43.0,5086,16,693,5,0,164,19,2604,2354,1662,692,1937,0,5,0,56,306,1570,193700,20,6021,939,21788,28,41535,3572,2266,49,3744,3558,3194,411,41,053,020400
"Census Tract 205, Polk County, Oregon",1400000US41053020500,6580,42.9,6044,6,46,179,0,316,133,2581,2421,1756,665,1733,0,8,15,179,231,1300,241200,30,6376,1033,25036,56,56491,3554,2630,37,3692,3475,3295,736,41,053,020500
"Census Tract 9501, Sherman County, Oregon",1400000US41055950100,1908,46.1,1829,3,7,3,0,110,22,956,835,555,280,807,2,46,65,119,170,405,128800,24,1880,349,24123,23,46453,1219,610,4,1122,1070,969,186,41,055,950100
"Census Tract 9601, Tillamook County, Oregon",1400000US41057960100,3322,54.9,3159,22,0,87,0,349,9,3735,1591,1189,402,943,0,0,38,58,134,713,266000,37,3267,625,23250,38,36331,1571,1477,44,1809,1584,1731,386,41,057,960100
"Census Tract 9602, Tillamook County, Oregon",1400000US41057960200,2049,57.8,1967,22,25,0,0,11,2,2884,1043,757,286,557,0,0,16,79,68,394,236600,13,2039,269,27009,13,42298,970,1004,26,1256,1212,1173,226,41,057,960200
"Census Tract 9603, Tillamook County, Oregon",1400000US41057960300,2953,44.1,2679,57,29,24,0,190,61,1201,980,823,157,440,7,0,29,49,20,335,199300,0,2459,367,19147,1,44741,1771,1062,26,2029,1917,1710,221,41,057,960300
"Census Tract 9604, Tillamook County, Oregon",1400000US41057960400,7590,39.2,6820,5,79,32,0,993,471,3480,3083,1904,1179,2708,0,0,0,375,545,1788,228000,10,7360,1578,21327,40,41711,4465,2443,8,4633,4309,4122,607,41,057,960400
"Census Tract 9605, Tillamook County, Oregon",1400000US41057960500,2356,38.0,2074,3,0,2,0,350,224,1087,1016,457,559,1294,0,0,0,205,285,804,218500,0,2356,515,22011,56,32305,1305,749,11,1320,1127,1107,131,41,057,960500
"Census Tract 9606, Tillamook County, Oregon",1400000US41057960600,2009,56.9,1867,5,38,0,0,152,39,1971,1121,865,256,419,22,0,0,0,131,266,304600,42,2009,143,29293,13,41644,959,952,0,1115,1025,1070,284,41,057,960600
"Census Tract 9607, Tillamook County, Oregon",1400000US41057960700,2352,47.3,2338,0,0,0,14,112,0,1773,971,778,193,438,25,0,0,41,75,297,249200,9,2316,193,24968,6,54173,1378,846,0,1389,1326,1235,217,41,057,960700
"Census Tract 9608, Tillamook County, Oregon",1400000US41057960800,2618,49.4,2476,0,40,0,0,33,0,2102,1087,835,252,738,0,17,0,97,208,416,243500,0,2569,592,20202,11,38583,1465,1071,0,1466,1450,1308,286,41,057,960800
"Census Tract 9901, Tillamook County, Oregon",1400000US41057990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,41,057,990100
"Census Tract 9400, Umatilla County, Oregon",1400000US41059940000,2829,43.9,1554,0,880,12,8,74,4,1125,1050,742,308,947,0,0,61,224,168,494,173900,6,2801,454,23332,33,50203,1686,1084,18,1705,1592,1491,287,41,059,940000
"Census Tract 9501, Umatilla County, Oregon",1400000US41059950100,4580,46.0,4176,40,120,29,0,805,61,2356,1825,1329,496,1253,85,0,17,187,449,515,176600,17,4575,403,22952,22,44732,948,3334,0,2551,2259,2382,388,41,059,950100
"Census Tract 9502, Umatilla County, Oregon",1400000US41059950200,7481,33.5,6425,27,52,54,0,3032,609,3042,2784,1589,1195,2697,0,0,17,182,537,1961,123300,0,7409,1789,16206,52,33512,1250,4947,49,4206,2500,3636,314,41,059,950200
"Census Tract 9503, Umatilla County, Oregon",1400000US41059950300,2510,45.4,2390,0,3,6,0,309,50,1137,1021,840,181,475,2,0,24,52,52,345,163800,0,2509,159,23772,11,53903,859,1438,28,1409,1233,1302,229,41,059,950300
"Census Tract 9504, Umatilla County, Oregon",1400000US41059950400,6009,39.3,5180,73,38,119,13,296,72,1915,1757,1248,509,1281,5,0,12,67,161,1036,170500,16,4626,413,23789,94,65886,3092,2548,130,4277,3972,3585,934,41,059,950400
"Census Tract 9505, Umatilla County, Oregon",1400000US41059950500,5027,38.9,4633,10,35,20,0,459,38,1889,1802,1099,703,1737,0,3,101,97,246,1290,150900,11,4782,412,21675,9,54028,2752,2121,56,2891,2734,2499,381,41,059,950500
"Census Tract 9506, Umatilla County, Oregon",1400000US41059950600,6183,38.3,5588,170,10,71,8,334,143,2839,2623,1383,1240,2415,0,0,37,145,592,1641,148000,0,6166,738,24098,28,39369,3310,2705,0,3787,3491,3150,662,41,059,950600
"Census Tract 9507, Umatilla County, Oregon",1400000US41059950700,2505,32.1,2343,0,86,10,10,173,5,1182,1064,625,439,1083,10,0,0,183,169,721,132300,6,2469,434,22027,20,41344,1525,910,18,1530,1419,1310,214,41,059,950700
"Census Tract 9508, Umatilla County, Oregon",1400000US41059950800,7489,36.6,6373,117,102,43,31,2394,523,2286,2010,1556,454,1196,0,0,39,133,139,885,136900,0,5923,871,15954,53,47130,3245,2983,121,5411,4019,4411,487,41,059,950800
"Census Tract 9509, Umatilla County, Oregon",1400000US41059950900,4306,29.0,3981,0,32,49,0,1656,75,1662,1447,829,618,2017,0,0,13,24,336,1644,122500,0,4306,1150,17269,0,39771,1422,2091,0,2453,1517,2111,225,41,059,950900
"Census Tract 9510, Umatilla County, Oregon",1400000US41059951000,6318,32.9,5409,1,39,58,4,2724,643,2291,2204,1067,1137,2816,0,0,28,48,794,1946,149700,13,6288,906,21563,63,46029,2207,2766,21,3684,2083,3092,321,41,059,951000
"Census Tract 9511, Umatilla County, Oregon",1400000US41059951100,5361,37.0,5136,3,89,73,0,1232,44,2126,2086,1440,646,1393,28,35,0,31,198,1101,143300,0,5184,891,23032,33,43701,2185,2711,19,3089,2454,2623,513,41,059,951100
"Census Tract 9512, Umatilla County, Oregon",1400000US41059951200,8703,28.4,7305,36,137,109,0,2934,624,3132,2988,1952,1036,3124,21,0,10,0,790,2303,124900,0,8529,1278,20058,34,51146,3603,3858,92,5056,3566,4140,581,41,059,951200
"Census Tract 9513, Umatilla County, Oregon",1400000US41059951300,3659,34.2,3150,0,7,2,26,869,254,1401,1259,839,420,1229,8,0,0,171,199,851,120600,15,3654,412,23225,24,56012,1967,1386,23,2286,1849,1902,292,41,059,951300
"Census Tract 9514, Umatilla County, Oregon",1400000US41059951400,2384,40.0,2194,1,10,1,0,43,10,1277,885,715,170,503,3,4,3,23,55,415,124400,6,2339,249,22545,3,50292,1604,747,4,1379,1320,1197,197,41,059,951400
"Census Tract 9701, Union County, Oregon",1400000US41061970100,3167,43.3,2959,4,6,42,0,69,21,1442,1251,911,340,884,0,0,13,80,166,625,171100,40,3163,471,21820,25,42625,1749,1341,15,1787,1722,1565,250,41,061,970100
"Census Tract 9702, Union County, Oregon",1400000US41061970200,3053,43.4,2850,8,7,15,0,107,41,1363,1236,907,329,887,0,39,31,75,77,665,133100,8,3041,322,22074,13,44255,1836,1140,31,1751,1682,1600,262,41,061,970200
"Census Tract 9703, Union County, Oregon",1400000US41061970300,2305,46.6,2111,0,3,17,11,201,93,891,844,683,161,398,3,7,4,45,123,216,214300,3,2305,266,25278,22,47845,1130,969,22,1388,1178,1233,257,41,061,970300
"Census Tract 9704, Union County, Oregon",1400000US41061970400,2886,45.3,2740,20,29,0,51,133,0,1256,1205,888,317,686,0,0,0,77,73,536,146200,4,2885,392,23840,15,44730,1673,1054,6,1908,1795,1637,357,41,061,970400
"Census Tract 9705, Union County, Oregon",1400000US41061970500,3568,34.2,3450,0,8,0,27,69,21,1489,1365,810,555,1396,0,0,15,61,279,1041,122500,0,3481,930,17735,5,38484,2315,1219,0,2204,2173,1715,282,41,061,970500
"Census Tract 9706, Union County, Oregon",1400000US41061970600,4180,37.9,3986,61,24,53,11,239,0,1788,1656,1258,398,775,0,10,6,18,14,727,187700,0,3980,482,28028,36,54750,1866,2019,108,2535,2374,2026,881,41,061,970600
"Census Tract 9707, Union County, Oregon",1400000US41061970700,2842,26.7,2447,19,11,63,89,143,25,1461,1210,330,880,1641,0,0,0,59,120,1462,116500,0,2567,840,16695,14,26500,1565,1096,0,1922,1776,1240,257,41,061,970700
"Census Tract 9708, Union County, Oregon",1400000US41061970800,3572,41.2,3500,1,7,12,1,62,13,1748,1644,1006,638,1137,0,5,43,36,136,917,146700,0,3558,454,22496,36,35602,1942,1563,10,2085,2054,1707,422,41,061,970800
"Census Tract 9601, Wallowa County, Oregon",1400000US41063960100,2006,52.7,1879,2,0,0,33,62,3,1204,907,670,237,480,0,0,0,56,135,289,239700,25,1989,363,25199,10,40417,1013,940,26,1191,1173,1064,213,41,063,960100
"Census Tract 9602, Wallowa County, Oregon",1400000US41063960200,2034,46.0,1962,0,12,6,10,58,7,1055,811,624,187,566,22,4,0,34,83,423,159000,10,2029,279,19887,3,44028,1253,740,30,1183,1131,986,220,41,063,960200
"Census Tract 9603, Wallowa County, Oregon",1400000US41063960300,2909,51.9,2850,10,16,5,0,36,23,1841,1328,986,342,567,0,0,9,87,148,323,185100,6,2876,456,23213,14,37841,1413,1414,30,1744,1680,1602,385,41,063,960300
"Census Tract 9701, Wasco County, Oregon",1400000US41065970100,4026,45.8,3586,8,144,14,0,462,246,1872,1690,1431,259,612,0,0,0,38,98,476,207500,0,3931,235,27607,23,61455,2151,1584,23,2188,1871,1901,460,41,065,970100
"Census Tract 9702, Wasco County, Oregon",1400000US41065970200,2757,36.8,2572,1,72,0,0,188,5,1489,1287,674,613,1030,0,0,8,113,116,793,177100,0,2703,412,23827,58,42257,1376,1256,9,1774,1689,1594,212,41,065,970200
"Census Tract 9703, Wasco County, Oregon",1400000US41065970300,3575,35.4,3027,65,93,6,0,472,355,1361,1328,924,404,913,0,9,47,20,61,776,194000,0,3508,600,27356,23,56413,1496,1664,0,2289,2001,1934,616,41,065,970300
"Census Tract 9704, Wasco County, Oregon",1400000US41065970400,2817,42.8,2277,10,181,55,0,593,255,1245,1191,551,640,1143,0,26,0,28,212,877,176100,0,2556,474,21468,0,37135,1390,1075,23,1404,1079,1156,146,41,065,970400
"Census Tract 9705, Wasco County, Oregon",1400000US41065970500,2724,46.6,2591,0,11,21,0,295,67,1464,1306,846,460,1127,0,7,0,88,193,839,102300,0,2713,471,18505,0,35274,1341,1173,0,1473,1325,1228,165,41,065,970500
"Census Tract 9706, Wasco County, Oregon",1400000US41065970600,2253,44.8,2051,18,47,29,0,245,101,1097,1011,763,248,407,0,0,14,61,70,262,238900,0,2209,377,24401,15,40284,972,1063,27,1334,1176,1256,414,41,065,970600
"Census Tract 9707, Wasco County, Oregon",1400000US41065970700,3269,35.5,2367,62,54,74,10,1249,659,666,598,407,191,480,0,13,0,76,170,221,277700,14,3208,1272,20223,52,64000,1071,982,28,2405,1290,1863,319,41,065,970700
"Census Tract 9708, Wasco County, Oregon",1400000US41065970800,3489,46.4,2712,24,532,18,26,126,54,2217,1446,948,498,1252,9,28,55,174,390,596,190700,13,3471,874,20769,27,41495,2097,1251,3,2169,1967,1965,397,41,065,970800
"Census Tract 301.01, Washington County, Oregon",1400000US41067030101,6899,38.4,5839,146,0,599,16,352,174,4218,3669,1703,1966,3173,0,0,30,121,440,2582,384800,65,6844,331,47248,250,72633,2407,3642,89,5105,4525,4490,3034,41,067,030101
"Census Tract 301.02, Washington County, Oregon",1400000US41067030102,4194,39.7,3468,33,0,543,17,185,17,1989,1683,1454,229,439,0,0,18,0,0,421,483600,75,4194,105,51212,325,95694,1528,2037,55,2795,2325,2509,1744,41,067,030102
"Census Tract 302, Washington County, Oregon",1400000US41067030200,6208,41.6,5686,0,28,235,23,299,0,2761,2562,1613,949,1970,22,0,40,29,328,1551,501000,81,6150,423,44785,271,77833,2620,3120,155,3941,3654,3678,2133,41,067,030200
"Census Tract 303, Washington County, Oregon",1400000US41067030300,4700,42.1,4314,196,0,143,0,52,3,2030,1916,1453,463,870,0,0,23,95,96,656,466400,94,4696,208,54086,312,88700,2459,1906,115,2842,2702,2658,1706,41,067,030300
"Census Tract 304.01, Washington County, Oregon",1400000US41067030401,5180,40.8,4084,185,25,150,0,744,574,2354,2261,1121,1140,2192,0,0,0,98,464,1630,317200,49,5180,622,30028,42,48698,2355,2260,21,3122,2697,2840,1410,41,067,030401
"Census Tract 304.02, Washington County, Oregon",1400000US41067030402,4364,42.2,3841,39,37,380,0,140,0,2312,2183,981,1202,2040,21,27,0,127,503,1362,462400,53,4309,318,45017,317,48651,1804,1696,72,2885,2325,2392,1404,41,067,030402
"Census Tract 305.01, Washington County, Oregon",1400000US41067030501,5147,42.7,4507,1,47,462,0,453,41,2417,2327,1500,827,1779,0,0,259,103,37,1380,328700,0,5055,649,30548,48,49208,2137,2085,49,3211,2610,2789,1494,41,067,030501
"Census Tract 305.02, Washington County, Oregon",1400000US41067030502,3560,38.7,2902,63,165,179,0,206,5,1802,1740,994,746,1245,0,0,0,20,131,1094,297200,0,3489,435,34632,83,48095,1714,1535,15,2620,2326,2337,1034,41,067,030502
"Census Tract 306, Washington County, Oregon",1400000US41067030600,4977,41.0,4618,0,0,186,0,397,0,2372,2190,1494,696,1527,0,0,21,0,125,1381,298900,13,4922,218,36652,112,64613,2443,2015,10,3230,2723,3014,1332,41,067,030600
"Census Tract 307, Washington County, Oregon",1400000US41067030700,1245,36.4,1070,28,0,33,21,108,74,673,640,147,493,952,0,0,18,51,164,719,275000,0,1245,238,22858,9,31953,540,551,21,928,781,749,152,41,067,030700
"Census Tract 308.01, Washington County, Oregon",1400000US41067030801,7054,34.4,5809,95,61,325,0,1338,616,2828,2758,1611,1147,2724,0,55,27,87,287,2268,310300,18,6951,1083,28502,55,57727,2800,2856,133,4725,3709,4215,1441,41,067,030801
"Census Tract 308.03, Washington County, Oregon",1400000US41067030803,5241,48.3,4766,15,0,236,0,219,130,2623,2462,1443,1019,2109,0,0,25,325,201,1558,292400,0,5202,532,31362,96,50387,2302,2466,33,2810,2263,2326,994,41,067,030803
"Census Tract 308.05, Washington County, Oregon",1400000US41067030805,4009,43.8,3801,30,0,83,0,237,74,1849,1818,1002,816,1507,0,0,0,247,75,1185,286600,0,4009,172,32820,80,56400,1827,1854,110,2616,2375,2190,794,41,067,030805
"Census Tract 308.06, Washington County, Oregon",1400000US41067030806,2522,36.9,1978,12,66,174,241,365,51,970,943,654,289,875,0,0,14,0,112,749,330400,0,2522,49,32845,0,79505,833,1057,28,1808,1234,1657,683,41,067,030806
"Census Tract 309, Washington County, Oregon",1400000US41067030900,4975,31.2,3623,138,8,238,132,1243,641,2109,2099,663,1436,3097,0,0,50,161,580,2306,240400,0,4905,655,22228,33,41113,1925,1774,49,3552,2437,2701,610,41,067,030900
"Census Tract 310.03, Washington County, Oregon",1400000US41067031003,7010,43.7,6125,82,52,495,0,387,135,3173,2977,2057,920,1886,16,0,19,211,242,1398,301500,0,6965,485,35909,110,70378,2883,3316,96,4594,4063,4131,1902,41,067,031003
"Census Tract 310.04, Washington County, Oregon",1400000US41067031004,7247,38.6,5853,104,0,699,0,630,277,3019,2924,1767,1157,2553,0,0,12,96,478,1967,311000,0,7207,601,30900,140,58413,2883,3371,62,4713,3898,3875,1994,41,067,031004
"Census Tract 310.05, Washington County, Oregon",1400000US41067031005,5400,36.0,2969,36,317,197,0,2201,1825,2295,2180,1078,1102,2787,0,14,0,113,300,2360,251400,13,5323,864,21984,47,36732,2173,1426,50,3505,1931,3230,727,41,067,031005
"Census Tract 310.06, Washington County, Oregon",1400000US41067031006,5937,36.3,4623,189,0,701,77,730,203,2992,2619,907,1712,3860,0,76,17,95,638,3034,264700,31,5937,1128,24550,23,41797,2220,2171,105,4027,2754,3217,1117,41,067,031006
"Census Tract 311, Washington County, Oregon",1400000US41067031100,2489,33.2,1530,101,137,19,10,1055,608,1136,1066,429,637,1396,0,0,12,135,349,900,208900,0,2488,420,22863,19,44120,883,843,0,1876,1194,1578,298,41,067,031100
"Census Tract 312, Washington County, Oregon",1400000US41067031200,7690,30.6,4581,103,211,445,0,2701,2055,3280,2962,992,1970,5223,0,41,137,328,677,4040,227100,0,7381,1967,18476,16,35531,3284,2792,47,4230,2918,3755,780,41,067,031200
"Census Tract 313, Washington County, Oregon",1400000US41067031300,6429,32.4,4075,93,304,683,0,1839,1088,3116,2789,988,1801,4227,0,0,61,206,1041,2919,269000,12,6420,837,26355,30,42385,2126,2111,85,4653,2856,3963,1406,41,067,031300
"Census Tract 314.02, Washington County, Oregon",1400000US41067031402,2381,28.5,1724,52,102,325,0,320,117,1331,1265,75,1190,2196,0,0,20,52,233,1891,66400,0,2378,617,25727,19,31147,838,828,16,1945,1436,1404,531,41,067,031402
"Census Tract 314.03, Washington County, Oregon",1400000US41067031403,4807,36.9,3280,172,48,322,0,1039,689,2042,1956,1397,559,1503,8,0,0,129,193,1173,241600,0,4807,458,28083,0,62754,2074,1704,54,3210,2428,2706,876,41,067,031403
"Census Tract 314.04, Washington County, Oregon",1400000US41067031404,4897,34.1,3898,225,100,111,62,593,383,2058,2026,1185,841,2068,0,0,0,110,756,1202,272100,17,4897,664,29911,24,60833,2191,2033,138,3182,2655,2844,1200,41,067,031404
"Census Tract 315.04, Washington County, Oregon",1400000US41067031504,6552,37.8,5322,289,43,558,0,282,58,2821,2691,1673,1018,2153,0,0,31,185,516,1421,336900,0,6540,459,34788,77,80469,2828,2969,16,4322,3738,3809,1708,41,067,031504
"Census Tract 315.06, Washington County, Oregon",1400000US41067031506,3526,37.8,3081,28,0,236,0,102,35,1592,1497,762,735,1374,0,0,0,14,256,1104,385900,0,3512,456,33078,30,65478,1313,1939,47,2333,2237,2058,895,41,067,031506
"Census Tract 315.07, Washington County, Oregon",1400000US41067031507,5365,36.6,4569,82,0,594,0,198,1,2302,2070,1599,471,1016,0,0,0,39,70,907,429400,63,5331,109,46207,241,91667,2348,2133,0,3334,2747,3051,1830,41,067,031507
"Census Tract 315.08, Washington County, Oregon",1400000US41067031508,7481,40.0,5934,0,189,1030,42,350,20,2809,2692,2261,431,795,0,0,10,47,37,701,516600,114,7481,227,52337,596,125484,2966,3193,154,4849,3751,4527,3051,41,067,031508
"Census Tract 315.09, Washington County, Oregon",1400000US41067031509,2954,34.8,2195,0,91,261,0,465,235,1361,1221,638,583,1305,37,0,13,0,40,1215,305100,25,2954,228,35834,70,68417,1384,969,13,2051,1492,1823,750,41,067,031509
"Census Tract 315.11, Washington County, Oregon",1400000US41067031511,3334,37.4,2765,0,0,295,10,231,51,1111,1111,1031,80,190,0,0,11,0,9,170,333200,0,3334,155,37538,88,92474,1551,1335,63,2054,1797,1843,1119,41,067,031511
"Census Tract 315.12, Washington County, Oregon",1400000US41067031512,7603,32.6,4940,57,0,2207,55,213,126,2865,2771,1721,1050,2424,0,0,0,59,137,2228,338000,0,7581,557,33380,133,79375,3070,2706,39,4943,3349,4336,2516,41,067,031512
"Census Tract 315.13, Washington County, Oregon",1400000US41067031513,10908,36.0,6056,85,36,4219,0,463,136,3664,3480,3132,348,780,0,0,0,32,12,736,461100,54,10889,144,44258,555,114228,4217,3336,56,6440,4133,5823,4254,41,067,031513
