NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 527.06, Snohomish County, Washington",1400000US53061052706,5446,32.3,4313,104,164,562,55,375,116,1845,1743,1592,151,547,0,0,0,0,14,533,253900,13,5418,419,31151,65,72768,3083,1527,129,3471,2858,3193,886,53,061,052706
"Census Tract 527.07, Snohomish County, Washington",1400000US53061052707,3394,32.9,2687,88,37,390,37,237,93,1156,1117,864,253,686,0,0,0,10,64,612,322300,0,3339,149,28756,9,84088,1797,1151,50,2235,1794,1949,404,53,061,052707
"Census Tract 527.08, Snohomish County, Washington",1400000US53061052708,5511,32.3,4648,152,146,304,0,493,30,1697,1697,1413,284,1076,0,0,0,0,0,1076,326800,0,5511,377,32594,52,102637,2785,2095,128,3666,3135,3046,1018,53,061,052708
"Census Tract 527.09, Snohomish County, Washington",1400000US53061052709,3177,37.7,2950,14,101,0,0,211,70,1183,1108,975,133,352,0,0,0,0,0,352,347200,27,3089,249,31019,44,78188,1943,1034,59,1912,1752,1806,365,53,061,052709
"Census Tract 528.03, Snohomish County, Washington",1400000US53061052803,4489,33.2,3571,294,180,176,26,276,91,1875,1681,1273,408,1228,0,0,0,0,208,1020,221400,14,4419,380,23766,0,55521,2631,1623,16,2816,2578,2394,369,53,061,052803
"Census Tract 528.04, Snohomish County, Washington",1400000US53061052804,6821,34.7,5609,0,117,317,24,546,446,2331,2263,1828,435,1647,0,0,0,0,292,1355,268600,25,6819,410,27384,63,76107,3862,2248,267,4507,4143,3779,725,53,061,052804
"Census Tract 528.05, Snohomish County, Washington",1400000US53061052805,4284,44.3,3650,36,72,149,0,170,100,1741,1741,1078,663,1677,0,0,53,153,171,1300,261600,7,4255,608,26343,24,57743,2324,1708,45,2359,2248,2103,405,53,061,052805
"Census Tract 528.06, Snohomish County, Washington",1400000US53061052806,7154,32.1,5691,103,51,562,0,916,279,2444,2326,1783,543,2205,0,0,0,159,245,1801,251500,0,7124,1005,23750,6,73718,3450,2668,97,4444,3486,3810,390,53,061,052806
"Census Tract 529.03, Snohomish County, Washington",1400000US53061052903,3741,31.0,3360,17,86,19,0,517,215,1716,1572,466,1106,2347,11,0,65,137,443,1691,223100,0,3728,507,21382,0,43686,2376,1001,60,2476,2164,2012,277,53,061,052903
"Census Tract 529.04, Snohomish County, Washington",1400000US53061052904,5589,35.7,4944,94,107,119,159,688,129,2109,2012,1459,553,1787,0,0,0,62,242,1483,252300,0,5567,1073,25258,61,60921,3242,1780,176,3265,2765,2783,428,53,061,052904
"Census Tract 529.05, Snohomish County, Washington",1400000US53061052905,4200,35.6,3447,0,96,95,0,544,250,1937,1862,700,1162,2369,0,0,102,242,347,1678,232900,0,4081,989,19562,0,30977,2645,1301,48,2688,2367,1936,212,53,061,052905
"Census Tract 529.06, Snohomish County, Washington",1400000US53061052906,4894,32.3,4447,1,78,184,11,405,0,1785,1754,1233,521,1569,0,0,134,21,390,1024,258700,0,4893,665,25216,65,61092,3161,1354,21,2953,2566,2524,302,53,061,052906
"Census Tract 531.01, Snohomish County, Washington",1400000US53061053101,3113,33.4,2751,11,113,28,24,188,52,1257,1120,756,364,1252,0,27,0,0,93,1132,291300,12,3107,375,25996,32,63188,1667,1329,6,1938,1785,1760,202,53,061,053101
"Census Tract 531.02, Snohomish County, Washington",1400000US53061053102,4398,44.2,4018,0,50,106,0,208,53,1839,1771,1449,322,659,0,0,0,34,99,526,354100,22,4398,247,32353,40,72658,2557,1565,87,2885,2803,2598,447,53,061,053102
"Census Tract 532.01, Snohomish County, Washington",1400000US53061053201,3867,45.8,3682,51,39,60,0,67,0,1728,1514,1194,320,537,0,0,35,64,99,339,354100,0,3813,413,30308,46,67926,2059,1567,45,2392,2258,2101,607,53,061,053201
"Census Tract 532.02, Snohomish County, Washington",1400000US53061053202,4495,44.4,4012,0,22,153,0,172,31,1903,1611,1274,337,1126,0,0,20,102,58,946,402000,19,4495,368,36642,92,86370,2813,1336,106,2976,2857,2697,549,53,061,053202
"Census Tract 533.01, Snohomish County, Washington",1400000US53061053301,6013,37.3,5622,43,28,114,0,160,52,2529,2408,1528,880,1767,0,0,41,177,266,1283,277200,0,5873,578,26960,26,60217,3656,1992,56,3373,3210,2961,770,53,061,053301
"Census Tract 533.02, Snohomish County, Washington",1400000US53061053302,5135,40.8,4861,0,93,32,0,85,35,2098,1853,1599,254,439,0,29,0,59,78,273,392200,102,5123,161,33827,120,78292,3139,1708,73,3247,3143,2874,591,53,061,053302
"Census Tract 534, Snohomish County, Washington",1400000US53061053400,5392,41.9,5284,18,0,22,0,97,20,2080,1945,1746,199,503,0,0,128,0,101,274,381400,46,5388,301,34937,56,81458,3378,1816,60,3481,3388,3116,730,53,061,053400
"Census Tract 535.04, Snohomish County, Washington",1400000US53061053504,6372,36.5,5778,0,101,198,0,550,25,2748,2588,1222,1366,2947,0,0,33,67,616,2231,266900,0,6330,580,24709,34,53855,3790,2137,114,3647,3389,3230,393,53,061,053504
"Census Tract 535.05, Snohomish County, Washington",1400000US53061053505,5070,39.5,4755,0,104,49,0,236,97,1956,1837,1620,217,453,0,0,0,0,117,336,313600,17,5070,337,28944,28,68191,3163,1615,26,3446,3196,3060,516,53,061,053505
"Census Tract 535.06, Snohomish County, Washington",1400000US53061053506,5204,41.3,4601,0,106,61,0,268,191,2114,1895,1538,357,782,0,16,28,95,0,643,331200,0,5187,153,28058,40,66113,3160,1664,48,3834,3552,3317,504,53,061,053506
"Census Tract 535.07, Snohomish County, Washington",1400000US53061053507,5142,37.8,4540,48,0,393,13,196,56,1703,1703,1458,245,846,0,0,0,0,177,669,318000,10,5142,142,31430,93,81576,2887,1658,37,2936,2511,2644,783,53,061,053507
"Census Tract 535.08, Snohomish County, Washington",1400000US53061053508,3355,38.8,2950,0,20,269,0,139,0,1303,1256,989,267,626,0,0,0,0,31,595,258600,16,3295,493,28942,80,66190,2227,829,82,2211,1967,1941,372,53,061,053508
"Census Tract 535.09, Snohomish County, Washington",1400000US53061053509,3491,35.3,2917,36,44,214,36,445,21,1592,1421,862,559,1297,0,0,61,18,326,892,219900,0,3491,456,20198,0,35938,1687,1315,18,2276,1904,2007,258,53,061,053509
"Census Tract 536.02, Snohomish County, Washington",1400000US53061053602,5152,41.5,4930,0,13,9,0,68,22,2369,2018,1696,322,800,0,0,121,151,246,282,304700,33,5150,337,31344,67,69207,3269,1782,13,3548,3376,3167,503,53,061,053602
"Census Tract 536.03, Snohomish County, Washington",1400000US53061053603,3375,44.2,3160,0,1,55,0,0,0,1396,1309,1129,180,440,0,0,44,0,10,386,340800,41,3375,181,36995,46,79960,2302,1052,0,2424,2294,2088,407,53,061,053603
"Census Tract 536.04, Snohomish County, Washington",1400000US53061053604,4279,40.4,3865,131,26,38,0,346,91,1808,1582,1106,476,1103,0,0,0,240,92,771,302900,0,4267,242,27554,30,67095,2130,1864,5,2510,2318,2323,324,53,061,053604
"Census Tract 537, Snohomish County, Washington",1400000US53061053700,2994,45.0,2882,0,100,1,0,0,9,1550,1287,985,302,697,27,8,9,137,132,384,215900,0,2992,444,23267,23,42208,1916,1038,7,1713,1703,1487,152,53,061,053700
"Census Tract 538.01, Snohomish County, Washington",1400000US53061053801,3276,43.0,3026,39,84,28,0,143,25,1865,1197,1024,173,557,0,0,110,61,60,326,303000,0,3274,341,30506,61,68058,2012,1019,34,1992,1842,1750,490,53,061,053801
"Census Tract 538.02, Snohomish County, Washington",1400000US53061053802,5239,36.1,4732,0,16,83,0,452,242,1990,1816,1379,437,1176,0,0,39,42,150,945,256000,10,5218,305,22762,10,61994,3278,1635,35,3452,3146,3039,432,53,061,053802
"Census Tract 538.03, Snohomish County, Washington",1400000US53061053803,5879,38.8,5455,42,46,20,23,455,74,2260,2098,1680,418,1177,0,0,0,204,89,884,249000,12,5862,494,24888,11,63669,3342,2152,59,3699,3345,3169,636,53,061,053803
"Census Tract 9400.01, Snohomish County, Washington",1400000US53061940001,6796,38.5,4685,84,1406,127,43,504,114,2680,2465,1912,553,1672,5,12,4,245,173,1233,284600,51,6753,986,28417,102,64495,4630,1738,87,4386,3921,3717,653,53,061,940001
"Census Tract 9400.02, Snohomish County, Washington",1400000US53061940002,3557,40.8,2251,138,765,56,26,197,42,1679,1326,1003,323,992,4,0,22,165,132,669,241100,8,3457,492,28407,28,59833,2227,1100,76,2244,2087,1891,273,53,061,940002
"Census Tract 9900.02, Snohomish County, Washington",1400000US53061990002,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,53,061,990002
"Census Tract 9901, Snohomish County, Washington",1400000US53061990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,53,061,990100
"Census Tract 2, Spokane County, Washington",1400000US53063000200,4689,33.5,3585,265,243,60,155,429,0,1979,1918,1026,892,2102,0,10,40,168,443,1441,113700,18,4675,1291,15632,0,31974,2728,1597,33,3132,2828,2481,349,53,063,000200
"Census Tract 3, Spokane County, Washington",1400000US53063000300,5242,35.4,4339,51,66,81,330,314,60,2159,1978,1267,711,2029,78,0,43,77,426,1405,127600,8,5227,877,15730,0,36045,3137,1612,80,3274,2867,2869,255,53,063,000300
"Census Tract 4, Spokane County, Washington",1400000US53063000400,4552,30.5,3683,140,70,119,11,195,0,1852,1776,904,872,1858,0,10,41,84,365,1358,126400,0,4355,1236,14200,0,31336,2814,1542,19,2681,2571,2176,270,53,063,000400
"Census Tract 5, Spokane County, Washington",1400000US53063000500,3235,36.3,2961,32,35,13,0,252,103,1542,1466,1067,399,868,14,0,8,84,250,512,138200,0,3227,369,23625,21,43750,1558,1515,64,2005,1896,1681,318,53,063,000500
"Census Tract 6, Spokane County, Washington",1400000US53063000600,3258,29.2,3098,61,20,8,0,140,47,1234,1159,837,322,860,0,0,0,0,67,793,130000,0,3094,153,18862,0,47630,1975,1218,17,2037,1965,1556,293,53,063,000600
"Census Tract 7, Spokane County, Washington",1400000US53063000700,4737,33.3,4382,38,69,3,0,141,40,2215,2058,1745,313,608,0,0,0,89,130,389,132400,18,4737,245,22072,0,44269,2974,1536,92,2939,2858,2716,630,53,063,000700
"Census Tract 8, Spokane County, Washington",1400000US53063000800,4973,45.6,4696,10,51,78,0,15,1,1931,1905,1690,215,672,0,0,9,22,149,492,200600,0,4923,545,26972,33,58873,2496,2120,20,2803,2665,2363,644,53,063,000800
"Census Tract 9, Spokane County, Washington",1400000US53063000900,5979,36.5,5596,10,118,11,0,239,15,2477,2317,1758,559,1615,0,65,0,122,64,1364,160600,0,5856,775,24511,37,54939,3303,2484,74,3504,3273,3012,691,53,063,000900
"Census Tract 10, Spokane County, Washington",1400000US53063001000,5704,34.6,5196,74,0,89,13,177,18,2514,2466,2029,437,1009,32,0,29,144,24,780,161300,0,5704,353,25840,0,60000,3562,1751,202,3666,3546,3270,1089,53,063,001000
"Census Tract 11, Spokane County, Washington",1400000US53063001100,3364,38.1,3131,20,44,7,0,182,90,1475,1462,1205,257,534,0,0,0,0,0,534,159400,0,3353,248,25197,0,50746,2016,1226,49,2106,2045,1823,632,53,063,001100
"Census Tract 12, Spokane County, Washington",1400000US53063001200,2100,31.3,1984,34,13,0,0,66,0,986,955,573,382,981,18,0,13,36,150,764,135600,0,2051,397,21071,19,35101,1188,820,9,1294,1240,1013,238,53,063,001200
"Census Tract 13, Spokane County, Washington",1400000US53063001300,3794,31.5,3179,173,32,30,97,250,134,1637,1577,830,747,1864,0,0,0,101,226,1537,134100,7,3768,811,20268,0,46729,2073,1499,0,2622,2381,2136,547,53,063,001300
"Census Tract 14, Spokane County, Washington",1400000US53063001400,5390,35.6,4652,344,63,161,0,345,13,2799,2475,1511,964,2333,0,0,14,82,351,1886,117400,0,5390,1167,17919,0,34897,3223,1865,29,3598,3396,3194,498,53,063,001400
"Census Tract 15, Spokane County, Washington",1400000US53063001500,5048,30.5,4414,105,91,90,0,386,62,2253,2146,1353,793,1733,0,10,30,121,468,1104,116100,0,4951,1269,16004,0,33192,3349,1472,65,3373,3202,2929,309,53,063,001500
"Census Tract 16, Spokane County, Washington",1400000US53063001600,3839,29.3,3019,221,51,70,0,473,182,1513,1415,659,756,2060,0,0,0,229,496,1335,124600,0,3822,1249,12946,0,31198,1864,1242,145,2168,1803,1729,134,53,063,001600
"Census Tract 18, Spokane County, Washington",1400000US53063001800,3240,33.7,2789,298,34,5,0,156,17,1372,1318,448,870,1995,7,0,14,123,145,1706,134300,0,3071,862,15965,0,33644,1421,1297,25,1999,1591,1520,122,53,063,001800
"Census Tract 19, Spokane County, Washington",1400000US53063001900,3377,35.7,2953,54,53,61,0,336,0,1635,1506,805,701,1441,0,0,21,51,404,965,155000,0,3377,649,22398,0,42021,1788,1378,57,2319,2128,1828,355,53,063,001900
"Census Tract 20, Spokane County, Washington",1400000US53063002000,4300,32.7,3547,41,284,158,0,274,83,1967,1813,889,924,2176,0,0,33,130,482,1531,128700,0,4300,1402,15363,0,28018,2340,1685,34,3131,2932,2478,371,53,063,002000
"Census Tract 21, Spokane County, Washington",1400000US53063002100,2397,30.1,2003,161,24,48,1,251,31,1112,965,595,370,923,0,0,173,76,317,357,144300,0,2397,553,21466,0,44726,1348,900,48,1727,1481,1295,431,53,063,002100
"Census Tract 23, Spokane County, Washington",1400000US53063002300,4960,32.2,4068,105,363,0,19,407,60,2283,2072,1035,1037,2589,0,0,20,114,495,1960,109700,0,4942,1626,14581,20,24957,2777,1997,65,3375,3286,2546,327,53,063,002300
"Census Tract 24, Spokane County, Washington",1400000US53063002400,2449,37.9,2010,89,139,22,0,253,24,1102,993,148,845,1338,0,0,0,210,172,956,146300,10,1688,704,18610,29,16754,1331,1044,8,1810,1675,1383,201,53,063,002400
"Census Tract 25, Spokane County, Washington",1400000US53063002500,7482,21.8,6438,51,36,422,5,407,188,2800,2444,703,1741,3618,0,0,61,49,448,3060,151300,0,5456,2669,11498,4,19790,3444,3567,80,5889,5305,1787,482,53,063,002500
"Census Tract 26, Spokane County, Washington",1400000US53063002600,5642,28.4,4003,281,263,170,477,341,25,2290,2153,969,1184,3332,0,0,136,264,504,2428,117800,0,5641,2165,14206,0,32828,2860,2085,50,3678,3127,2715,462,53,063,002600
"Census Tract 29, Spokane County, Washington",1400000US53063002900,3344,39.8,2560,131,13,210,0,221,50,1308,1249,992,257,811,0,0,0,101,77,633,154400,0,3249,249,25158,69,50810,1782,1171,78,2238,1894,1996,396,53,063,002900
"Census Tract 30, Spokane County, Washington",1400000US53063003000,3010,26.0,2201,324,55,157,0,406,191,1019,1006,472,534,1808,9,0,30,23,70,1676,119700,0,2982,1426,10956,0,25035,1507,1009,26,1888,1547,1468,210,53,063,003000
"Census Tract 31, Spokane County, Washington",1400000US53063003100,5367,28.9,4501,243,6,194,0,434,40,2300,2131,1082,1049,2561,0,0,18,50,352,2141,164400,0,5322,1485,19703,60,38796,2777,2013,22,3158,2729,2815,978,53,063,003100
"Census Tract 32, Spokane County, Washington",1400000US53063003200,2590,49.5,2378,13,40,53,2,87,30,1768,1499,422,1077,1516,0,0,9,122,178,1207,174500,10,2176,541,32090,72,28508,1158,1299,67,1651,1568,1184,451,53,063,003200
"Census Tract 35, Spokane County, Washington",1400000US53063003500,2126,50.2,2005,25,38,24,0,122,11,1740,1487,50,1437,1800,0,21,24,234,224,1297,328600,9,2006,914,17614,0,14847,919,1093,7,1645,1558,1354,305,53,063,003500
"Census Tract 36, Spokane County, Washington",1400000US53063003600,4010,33.4,3426,180,30,95,0,198,97,2794,2253,454,1799,2738,0,10,28,141,263,2296,290900,0,3989,1328,24031,27,21952,2056,1681,131,3261,3103,2223,917,53,063,003600
"Census Tract 38, Spokane County, Washington",1400000US53063003800,1612,47.7,1403,0,0,118,0,82,31,960,849,527,322,546,0,0,0,8,50,488,152200,0,1612,332,32976,20,53413,807,624,55,1184,1055,930,316,53,063,003800
"Census Tract 39, Spokane County, Washington",1400000US53063003900,2318,54.4,2172,15,7,24,0,42,0,1129,1101,842,259,429,0,0,26,32,20,351,142300,0,2305,228,38432,86,44531,911,1211,13,1248,1223,1146,494,53,063,003900
"Census Tract 40, Spokane County, Washington",1400000US53063004000,4539,34.7,4111,116,58,81,0,116,90,2900,2616,826,1790,2706,0,11,28,163,319,2185,226600,0,4539,917,25136,0,27540,1968,2116,230,3680,3491,2945,1171,53,063,004000
"Census Tract 41, Spokane County, Washington",1400000US53063004100,2429,45.6,2345,0,13,47,0,45,0,1215,1126,638,488,744,0,0,34,84,135,491,245200,45,2427,157,43098,92,44048,972,1289,10,1358,1222,1315,837,53,063,004100
"Census Tract 42, Spokane County, Washington",1400000US53063004200,4622,41.1,4294,0,27,181,0,98,0,2047,1878,1458,420,1015,0,13,0,0,81,921,270800,0,4591,445,35715,68,76703,2208,2100,104,2966,2728,2569,1773,53,063,004200
"Census Tract 43, Spokane County, Washington",1400000US53063004300,3323,46.0,2987,12,203,37,0,50,15,1485,1369,1115,254,540,0,37,0,19,43,441,257500,0,3323,230,36552,114,75772,1829,1435,0,2082,2010,1803,1106,53,063,004300
"Census Tract 44, Spokane County, Washington",1400000US53063004400,4454,40.5,3785,318,62,61,0,128,66,2146,1990,1186,804,1676,30,0,0,154,335,1157,196500,0,4453,461,26603,31,51744,2403,1916,19,2598,2502,2209,1110,53,063,004400
"Census Tract 45, Spokane County, Washington",1400000US53063004500,3653,41.3,3366,114,6,35,0,28,25,1596,1497,1148,349,707,0,22,0,11,49,625,334300,10,3652,311,47692,219,88963,1650,1724,37,2192,2086,1893,1248,53,063,004500
"Census Tract 46.01, Spokane County, Washington",1400000US53063004601,3763,47.2,3218,207,14,257,0,136,0,2107,1981,857,1124,1866,0,10,21,179,223,1433,199200,0,3717,648,32090,68,44083,1498,1800,33,2248,1910,1869,654,53,063,004601
"Census Tract 46.02, Spokane County, Washington",1400000US53063004602,2935,36.1,2682,51,0,84,0,200,0,1159,1097,843,254,772,0,18,49,0,299,406,173500,0,2935,259,23564,16,56775,1747,849,34,1796,1558,1621,565,53,063,004602
"Census Tract 47, Spokane County, Washington",1400000US53063004700,6960,34.8,6245,16,0,376,0,361,149,3086,2948,1651,1297,2628,0,0,0,171,787,1670,173700,0,6906,879,23999,30,48301,3546,2276,36,4333,3415,3808,1382,53,063,004700
"Census Tract 48, Spokane County, Washington",1400000US53063004800,3450,41.7,3011,107,0,156,12,39,0,1559,1549,1154,395,532,0,0,0,0,48,484,248500,0,3450,222,37599,61,62061,1823,1406,51,2005,1836,1856,1173,53,063,004800
"Census Tract 49, Spokane County, Washington",1400000US53063004900,5704,42.3,5186,109,0,177,0,165,9,2563,2545,1732,813,1710,0,0,0,54,225,1431,272200,0,5704,352,42949,187,60649,2809,2617,69,3444,3260,2896,1773,53,063,004900
"Census Tract 50, Spokane County, Washington",1400000US53063005000,3608,45.4,3263,0,18,173,0,215,56,1767,1637,780,857,1569,0,0,10,47,118,1394,284800,9,3608,260,42433,200,60841,1635,1584,43,2258,2118,1952,1133,53,063,005000
"Census Tract 101, Spokane County, Washington",1400000US53063010100,6142,43.3,5791,0,0,86,0,84,0,2622,2211,2031,180,465,0,37,32,88,31,277,279500,10,6124,329,28722,66,68795,3141,2659,49,3817,3590,3523,1076,53,063,010100
"Census Tract 102.01, Spokane County, Washington",1400000US53063010201,3734,44.4,3621,0,27,37,3,0,0,1540,1402,1282,120,405,0,0,30,0,59,316,221400,29,3734,456,23355,36,49265,2169,1381,20,2239,2185,2077,419,53,063,010201
"Census Tract 102.02, Spokane County, Washington",1400000US53063010202,7020,44.8,6737,0,37,18,0,135,45,2428,2389,2287,102,288,0,0,0,0,59,229,319800,41,7013,427,36991,236,91427,3780,2944,48,4480,4247,4041,1459,53,063,010202
"Census Tract 103.01, Spokane County, Washington",1400000US53063010301,4131,33.0,3933,2,8,15,0,43,17,1602,1522,916,606,1592,9,0,0,89,198,1296,162600,0,4028,1109,16777,0,36767,2378,1687,34,2244,2188,1894,239,53,063,010301
"Census Tract 103.03, Spokane County, Washington",1400000US53063010303,2787,44.8,2662,0,64,6,0,6,0,1163,1072,951,121,307,0,10,0,27,163,107,244900,0,2758,128,37752,75,75833,1595,1130,17,1763,1750,1626,539,53,063,010303
"Census Tract 103.04, Spokane County, Washington",1400000US53063010304,5311,40.8,5094,0,35,66,0,153,42,2112,1983,1574,409,1282,89,0,0,102,103,988,171800,26,5311,803,25226,83,53865,3359,1810,8,3233,3162,2961,364,53,063,010304
"Census Tract 103.05, Spokane County, Washington",1400000US53063010305,5890,40.0,5707,0,55,48,0,37,21,2132,1994,1835,159,568,0,0,0,80,32,456,260800,12,5853,47,31289,154,73380,2931,2666,138,3528,3448,3231,1121,53,063,010305
"Census Tract 104.01, Spokane County, Washington",1400000US53063010401,6048,35.9,4447,537,178,326,66,441,159,1739,1474,692,782,1994,0,0,22,78,44,1850,149300,25,3810,1116,13164,12,37271,3018,2500,65,4694,3962,4065,467,53,063,010401
"Census Tract 104.02, Spokane County, Washington",1400000US53063010402,7067,45.4,6809,4,71,80,0,128,0,2717,2575,2329,246,756,0,14,0,3,57,682,238700,2,7036,400,27990,51,71386,3337,3324,143,4384,4170,4096,1165,53,063,010402
"Census Tract 105.01, Spokane County, Washington",1400000US53063010501,8056,34.0,7106,83,94,378,55,311,0,3059,2903,1942,961,2727,0,0,0,31,181,2515,228900,0,8023,687,25103,85,57730,4371,3174,36,4518,4134,3750,1310,53,063,010501
"Census Tract 105.03, Spokane County, Washington",1400000US53063010503,6575,41.9,6359,0,96,39,0,204,48,2380,2290,2114,176,420,0,0,0,44,0,376,311900,11,6569,54,39527,183,90333,3159,3253,10,4065,3910,3521,1624,53,063,010503
"Census Tract 105.04, Spokane County, Washington",1400000US53063010504,3653,43.5,3549,0,31,10,0,104,0,1351,1331,1177,154,526,0,0,58,66,22,380,222500,27,3653,92,35996,101,78063,1993,1422,22,2152,1998,1834,823,53,063,010504
"Census Tract 106.01, Spokane County, Washington",1400000US53063010601,3621,41.9,3510,40,0,0,0,67,8,1417,1378,1303,75,166,0,0,0,19,0,147,225700,0,3610,101,29871,38,71313,2078,1413,60,2222,2180,2037,780,53,063,010601
"Census Tract 106.02, Spokane County, Washington",1400000US53063010602,7091,43.2,6621,0,41,379,0,145,0,2733,2601,2240,361,939,0,0,0,0,144,795,250900,13,7089,203,33607,146,79074,3963,2621,44,4164,3875,3789,1645,53,063,010602
"Census Tract 107, Spokane County, Washington",1400000US53063010700,5690,33.6,5065,90,82,77,31,221,45,1980,1915,1709,206,560,0,0,0,0,47,513,313200,19,5673,124,33116,111,89612,3530,1897,71,3456,3282,3051,1439,53,063,010700
"Census Tract 108, Spokane County, Washington",1400000US53063010800,2204,29.3,1933,55,0,128,10,64,8,978,966,311,655,1323,0,0,22,122,115,1064,175200,0,2148,490,20451,0,34767,1127,909,23,1395,1287,956,368,53,063,010800
"Census Tract 109, Spokane County, Washington",1400000US53063010900,4545,31.6,4069,79,81,47,0,150,2,1540,1493,1128,365,935,0,0,27,108,105,695,224400,0,3567,329,25787,29,61860,1999,2409,28,3065,2934,1747,805,53,063,010900
"Census Tract 110, Spokane County, Washington",1400000US53063011000,3490,38.0,3237,32,45,69,0,178,15,1544,1503,998,505,1172,0,0,0,11,140,1021,162700,0,3481,258,21865,0,43724,1769,1603,20,2085,1955,1680,367,53,063,011000
"Census Tract 111.01, Spokane County, Washington",1400000US53063011101,4696,32.8,4134,30,146,144,0,417,35,2935,2475,661,1814,3179,0,10,27,99,415,2628,154200,0,4575,1208,20237,0,28953,2582,1828,13,2955,2722,2127,377,53,063,011101
"Census Tract 111.02, Spokane County, Washington",1400000US53063011102,3819,32.6,3180,51,121,285,63,236,21,1709,1564,476,1088,2266,0,0,25,107,308,1826,186900,0,3723,625,20297,0,40309,1813,1653,7,2431,2257,1706,452,53,063,011102
"Census Tract 112.01, Spokane County, Washington",1400000US53063011201,7341,30.3,6577,223,148,340,0,160,21,3777,3549,1233,2316,4495,14,0,44,109,403,3925,176600,8,7211,874,23291,65,38169,3583,2726,77,4670,3953,3523,977,53,063,011201
"Census Tract 112.02, Spokane County, Washington",1400000US53063011202,3390,48.4,3312,0,1,16,0,91,4,1622,1534,1304,230,549,0,0,0,25,85,439,159700,0,3364,409,27286,30,43715,1865,1319,32,2239,2079,2044,495,53,063,011202
"Census Tract 113, Spokane County, Washington",1400000US53063011300,7123,40.6,6419,0,37,321,31,347,52,2930,2818,2076,742,1614,0,0,0,0,178,1436,247600,0,7100,542,32719,118,72034,3645,2972,68,4560,4009,3848,1453,53,063,011300
"Census Tract 114, Spokane County, Washington",1400000US53063011400,5356,39.7,4716,44,44,79,39,380,234,2136,2113,1729,384,1047,0,0,0,127,205,715,171500,0,5319,767,22421,47,48942,3293,1840,49,3398,3183,3018,531,53,063,011400
"Census Tract 115, Spokane County, Washington",1400000US53063011500,1457,35.7,1355,0,1,12,13,60,0,640,616,506,110,241,0,8,12,12,24,185,153700,13,1448,87,24033,36,41731,930,378,49,936,786,848,81,53,063,011500
"Census Tract 116, Spokane County, Washington",1400000US53063011600,1729,38.0,1619,15,9,46,0,55,6,819,770,522,248,517,0,0,4,19,46,448,168600,0,1729,171,25720,3,51806,1104,553,21,1150,1109,995,189,53,063,011600
"Census Tract 117.01, Spokane County, Washington",1400000US53063011701,2446,37.2,2211,0,15,119,0,30,8,1142,1070,635,435,766,0,0,0,35,70,661,156700,0,2446,287,20105,0,35833,1452,794,31,1567,1474,1318,196,53,063,011701
"Census Tract 117.02, Spokane County, Washington",1400000US53063011702,6058,27.2,5107,197,81,29,0,693,48,2676,2440,752,1688,4063,0,52,9,120,577,3305,145300,0,6038,1674,16659,0,31517,3491,2326,85,3974,3709,3018,448,53,063,011702
"Census Tract 118, Spokane County, Washington",1400000US53063011800,5033,31.9,4210,153,39,0,0,272,0,2709,2437,640,1797,3183,0,15,0,237,534,2397,189800,0,4982,920,19718,14,32917,2846,1890,130,3005,2710,2279,251,53,063,011800
"Census Tract 119, Spokane County, Washington",1400000US53063011900,4351,32.3,3966,21,0,40,0,234,260,1836,1660,813,847,2094,0,0,18,73,155,1848,166200,0,4293,973,17718,10,37189,2334,1627,123,2641,2405,2171,243,53,063,011900
"Census Tract 120, Spokane County, Washington",1400000US53063012000,4057,34.7,3866,22,22,12,0,64,0,1799,1799,1172,627,1398,0,0,12,147,311,928,158600,0,4045,686,21730,0,44480,2543,1440,0,2458,2395,2132,361,53,063,012000
"Census Tract 121, Spokane County, Washington",1400000US53063012100,2432,39.5,2134,38,107,12,0,61,63,1090,1079,709,370,905,0,0,0,158,70,677,150100,10,2432,527,18893,0,34816,1391,946,62,1688,1642,1345,221,53,063,012100
"Census Tract 122, Spokane County, Washington",1400000US53063012200,2276,37.7,2109,8,40,50,0,93,48,1049,987,724,263,625,0,0,7,40,87,491,121700,0,2276,335,19576,0,43346,1223,681,79,1546,1367,1335,150,53,063,012200
"Census Tract 123, Spokane County, Washington",1400000US53063012300,5706,38.5,5161,90,96,141,0,229,24,2721,2424,1524,900,2156,0,0,0,34,462,1660,135900,0,5641,1047,21987,23,45375,2956,2258,98,3814,3242,3318,652,53,063,012300
