NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 32.51, Clark County, Nevada",1400000US32003003251,2657,39.9,2451,53,60,93,0,304,0,988,975,846,129,342,0,0,0,26,0,316,329200,33,2657,50,53061,127,110729,536,1789,36,1537,1348,1537,791,32,003,003251
"Census Tract 32.52, Clark County, Nevada",1400000US32003003252,5234,38.8,4139,271,0,634,11,610,23,1906,1870,1270,600,2214,0,0,0,251,376,1587,258200,5,5234,232,34079,92,80036,1157,3237,25,3424,2688,2935,1384,32,003,003252
"Census Tract 32.53, Clark County, Nevada",1400000US32003003253,3105,42.7,1765,219,99,227,0,625,288,1489,1211,876,335,724,0,0,0,102,95,527,191100,0,3105,234,31770,38,61761,610,1694,244,2087,1339,1741,395,32,003,003253
"Census Tract 32.54, Clark County, Nevada",1400000US32003003254,3750,40.0,2787,377,21,186,0,699,126,1549,1447,958,489,1019,0,0,0,44,228,747,189600,0,3750,129,26585,18,54669,636,2544,0,2359,1932,2102,485,32,003,003254
"Census Tract 32.60, Clark County, Nevada",1400000US32003003260,3831,42.2,2861,251,21,209,200,1076,12,1974,1574,1062,512,1115,0,0,0,9,124,982,162100,16,3831,413,24102,21,46929,311,2711,60,2361,1559,2100,321,32,003,003260
"Census Tract 32.61, Clark County, Nevada",1400000US32003003261,2933,37.9,2089,214,89,278,12,672,94,1373,1160,635,525,1404,0,0,0,128,138,1138,220200,0,2933,327,27629,58,55268,522,1763,18,1925,1283,1748,376,32,003,003261
"Census Tract 32.62, Clark County, Nevada",1400000US32003003262,2913,71.5,2719,64,5,114,0,21,0,1874,1726,1570,156,305,0,0,0,42,86,177,283300,26,2913,151,43889,87,55972,23,2651,0,596,521,577,259,32,003,003262
"Census Tract 33.03, Clark County, Nevada",1400000US32003003303,4403,33.9,2566,732,21,173,137,856,464,1909,1652,784,868,2145,0,0,0,146,243,1756,206500,0,4352,479,25591,40,56423,924,2797,295,2766,2118,2415,347,32,003,003303
"Census Tract 33.05, Clark County, Nevada",1400000US32003003305,4558,42.0,3260,582,1,273,27,546,254,2015,1794,1475,319,734,0,0,0,12,309,413,250100,19,4551,346,33051,63,73158,891,3187,97,3026,2588,2705,827,32,003,003305
"Census Tract 33.06, Clark County, Nevada",1400000US32003003306,4047,58.1,3354,296,0,89,0,390,210,2026,1854,1567,287,817,0,0,11,0,116,690,229900,0,3984,292,35797,48,65438,618,3055,0,2148,1870,1890,599,32,003,003306
"Census Tract 33.07, Clark County, Nevada",1400000US32003003307,6522,37.1,4439,1313,0,139,0,797,387,2210,2080,1752,328,1286,0,0,0,0,254,1032,205300,15,6522,129,30250,35,88591,1642,4293,60,4002,3552,3570,739,32,003,003307
"Census Tract 33.08, Clark County, Nevada",1400000US32003003308,2115,39.4,1248,370,0,249,142,339,106,720,630,581,49,187,0,0,0,0,0,187,385600,0,2113,96,34473,83,76786,438,1256,94,1421,957,1222,291,32,003,003308
"Census Tract 33.09, Clark County, Nevada",1400000US32003003309,3857,40.0,3561,63,0,187,0,347,21,1428,1368,1016,352,1202,0,0,0,0,0,1202,315200,0,3857,106,40870,35,102745,1588,2013,11,2461,2244,2371,536,32,003,003309
"Census Tract 33.10, Clark County, Nevada",1400000US32003003310,4532,36.5,4053,136,30,155,0,938,22,1655,1440,1257,183,539,0,0,0,0,0,539,433400,12,4461,332,40235,154,107361,1530,2713,13,3165,2836,2750,817,32,003,003310
"Census Tract 33.11, Clark County, Nevada",1400000US32003003311,3976,32.7,3091,367,44,55,0,825,156,1261,1131,1029,102,499,0,0,0,0,218,281,202300,11,3885,513,25702,73,82991,1130,2685,52,2384,2192,2046,438,32,003,003311
"Census Tract 33.12, Clark County, Nevada",1400000US32003003312,3586,30.9,2798,191,26,173,44,911,28,1184,1022,990,32,109,0,0,0,0,0,109,409700,0,3586,16,37788,141,125083,992,2222,62,1972,1609,1812,816,32,003,003312
"Census Tract 33.13, Clark County, Nevada",1400000US32003003313,3361,32.1,2215,616,0,427,0,514,28,1092,952,753,199,669,0,0,0,0,160,509,246100,0,3348,178,30449,80,92008,817,2014,25,2097,1641,1925,258,32,003,003313
"Census Tract 33.14, Clark County, Nevada",1400000US32003003314,6860,35.5,5061,644,19,673,0,1655,100,2507,2322,1771,551,1820,0,0,0,0,72,1748,298500,14,6850,260,33186,157,84106,1998,4190,141,4000,3317,3860,1184,32,003,003314
"Census Tract 33.15, Clark County, Nevada",1400000US32003003315,3605,29.7,2705,521,195,104,0,615,0,1265,1133,983,150,544,0,0,0,0,0,544,237700,0,3605,370,26030,0,74574,1568,1836,27,1986,1727,1764,547,32,003,003315
"Census Tract 33.16, Clark County, Nevada",1400000US32003003316,5176,32.6,3887,599,66,372,24,842,18,1790,1571,1422,149,662,0,0,0,0,193,469,310100,0,5176,434,32580,157,95589,1631,2867,214,3032,2753,2560,774,32,003,003316
"Census Tract 33.17, Clark County, Nevada",1400000US32003003317,2265,27.5,1911,158,0,35,0,646,132,835,793,637,156,418,0,0,0,48,0,370,227400,0,2265,189,27576,16,72740,879,1078,17,1435,1129,1221,233,32,003,003317
"Census Tract 33.18, Clark County, Nevada",1400000US32003003318,5004,33.1,4056,592,0,134,110,485,42,2002,1754,1347,407,1351,0,0,0,197,238,916,238000,0,4963,178,29025,20,70521,1723,2950,48,3132,2838,2475,871,32,003,003318
"Census Tract 33.19, Clark County, Nevada",1400000US32003003319,6793,32.2,5079,861,8,395,0,1938,81,2119,1907,1450,457,1528,0,0,0,0,340,1188,207000,0,6759,247,24525,114,77533,1989,3531,125,4054,2464,3537,821,32,003,003319
"Census Tract 33.20, Clark County, Nevada",1400000US32003003320,4194,34.7,3671,233,49,74,0,384,89,1794,1628,1058,570,1393,0,0,0,22,185,1186,293400,0,4194,83,33173,94,67303,740,3046,40,2808,2317,2552,604,32,003,003320
"Census Tract 33.21, Clark County, Nevada",1400000US32003003321,2556,50.1,2155,101,0,128,0,179,50,904,904,829,75,265,0,0,0,0,0,265,453500,52,2556,40,54448,105,152917,446,1678,79,1658,1373,1587,793,32,003,003321
"Census Tract 34.08, Clark County, Nevada",1400000US32003003408,5206,33.7,3978,413,35,340,0,974,147,1919,1833,1217,616,1766,0,0,0,79,168,1519,269800,0,5157,572,28631,62,69961,1613,2732,136,3324,2566,2790,787,32,003,003408
"Census Tract 34.09, Clark County, Nevada",1400000US32003003409,4237,37.8,2947,580,103,323,0,1200,217,1685,1524,865,659,1892,0,0,0,41,202,1649,120300,0,4236,761,25233,37,55288,809,2493,52,2621,1817,2320,323,32,003,003409
"Census Tract 34.10, Clark County, Nevada",1400000US32003003410,3847,48.2,3003,450,0,221,0,199,41,1847,1637,1368,269,746,0,0,0,0,84,662,215100,0,3847,391,35088,74,69837,958,2474,61,2398,2048,2271,601,32,003,003410
"Census Tract 34.11, Clark County, Nevada",1400000US32003003411,3936,32.7,2921,360,22,200,8,943,264,1873,1663,408,1255,2720,0,0,13,58,391,2258,211400,5,3833,514,24656,40,41575,1090,2410,19,2589,2017,2018,371,32,003,003411
"Census Tract 34.12, Clark County, Nevada",1400000US32003003412,3844,44.1,2721,464,3,101,0,744,428,1965,1718,1341,377,733,0,0,0,0,81,652,195500,0,3844,285,30249,18,63860,660,2557,43,2653,2051,2303,377,32,003,003412
"Census Tract 34.13, Clark County, Nevada",1400000US32003003413,5082,37.3,3313,655,53,223,56,1523,497,2205,1849,1028,821,1991,0,15,0,57,460,1459,237900,24,5062,579,24420,43,44403,1370,2868,64,3322,2369,2817,624,32,003,003413
"Census Tract 34.14, Clark County, Nevada",1400000US32003003414,2631,46.5,2340,73,37,55,3,201,39,818,773,667,106,420,0,0,31,0,107,282,310700,0,2369,174,32219,72,87371,644,1848,18,1689,1495,1446,371,32,003,003414
"Census Tract 34.15, Clark County, Nevada",1400000US32003003415,6910,27.4,3520,1428,155,471,0,2341,458,2892,2340,1049,1291,4068,0,0,0,28,411,3629,142800,0,6834,1179,20182,6,50109,1737,3397,101,4325,2681,3319,528,32,003,003415
"Census Tract 34.16, Clark County, Nevada",1400000US32003003416,3106,36.6,2215,253,33,284,0,818,189,1113,933,621,312,908,0,0,0,28,132,748,203400,0,2834,153,24320,9,67650,623,1837,70,1880,1354,1615,365,32,003,003416
"Census Tract 34.18, Clark County, Nevada",1400000US32003003418,4289,27.6,2676,833,172,156,47,1562,198,1837,1629,198,1431,3774,0,0,0,69,434,3271,155700,0,4240,808,18636,0,40895,738,2727,55,2842,1969,2355,241,32,003,003418
"Census Tract 34.19, Clark County, Nevada",1400000US32003003419,7465,28.6,4718,967,71,328,0,3525,388,2762,2269,838,1431,4606,0,0,0,74,446,4086,155900,0,7208,1327,16411,29,43125,2650,2518,224,4310,2442,3825,385,32,003,003419
"Census Tract 34.20, Clark County, Nevada",1400000US32003003420,3802,32.3,2314,336,10,96,0,1908,978,1574,1329,672,657,1949,0,0,0,41,70,1838,213700,0,3802,639,18609,0,38460,1160,1707,0,2110,1137,1891,198,32,003,003420
"Census Tract 34.21, Clark County, Nevada",1400000US32003003421,3271,30.7,2463,267,4,192,0,848,155,1432,1265,693,572,1555,0,0,0,31,142,1382,166800,0,3271,324,24086,0,51144,1096,1657,12,2088,1669,1711,377,32,003,003421
"Census Tract 34.22, Clark County, Nevada",1400000US32003003422,5249,32.2,3730,545,0,120,7,2306,648,2315,1984,844,1140,2968,0,0,0,196,612,2160,148300,0,5226,1024,20553,27,41098,1291,2715,44,3157,1746,2499,340,32,003,003422
"Census Tract 34.23, Clark County, Nevada",1400000US32003003423,5918,36.3,3866,446,34,382,0,2002,379,2539,2272,982,1290,3414,0,0,0,306,243,2865,156000,0,5886,1830,20992,35,45200,1105,2929,359,3992,2199,3248,384,32,003,003423
"Census Tract 34.26, Clark County, Nevada",1400000US32003003426,3266,31.6,1833,418,82,78,0,1142,75,1169,1065,656,409,1010,0,0,0,0,0,1010,206000,0,3260,449,19778,35,46838,1212,1311,67,2006,1332,1622,156,32,003,003426
"Census Tract 34.27, Clark County, Nevada",1400000US32003003427,3104,31.5,1921,610,0,135,0,932,160,1424,1170,566,604,1847,0,0,0,0,24,1823,136000,0,3086,657,25274,83,39415,1171,1292,89,1878,1206,1633,277,32,003,003427
"Census Tract 34.28, Clark County, Nevada",1400000US32003003428,1293,39.3,942,134,60,19,0,500,102,588,454,323,131,344,0,0,0,0,79,265,94700,0,1293,214,18756,0,44706,398,693,20,731,524,630,33,32,003,003428
"Census Tract 34.29, Clark County, Nevada",1400000US32003003429,4776,33.9,3321,684,75,88,45,2312,433,2272,1903,586,1317,3007,0,0,53,25,290,2639,183300,0,4776,1314,16749,0,32891,909,2251,31,3239,1582,2674,206,32,003,003429
"Census Tract 34.30, Clark County, Nevada",1400000US32003003430,2877,31.5,1169,1444,12,0,0,1019,89,1173,1077,411,666,1589,0,0,15,176,98,1300,166400,0,2877,1061,14901,0,27135,831,1372,0,1539,987,1326,108,32,003,003430
"Census Tract 34.31, Clark County, Nevada",1400000US32003003431,4352,22.2,2128,855,15,129,230,2654,908,1263,1124,199,925,3732,0,0,0,238,236,3258,185600,0,4352,843,10352,0,36389,2006,1243,0,2397,1019,1872,102,32,003,003431
"Census Tract 35, Clark County, Nevada",1400000US32003003500,3004,29.2,412,1877,0,8,0,901,635,958,868,394,474,1678,17,0,49,177,109,1326,138600,0,2993,1002,12416,0,26250,1149,1478,27,1718,1145,1426,147,32,003,003500
"Census Tract 36.07, Clark County, Nevada",1400000US32003003607,7382,32.0,4393,1114,51,497,66,2490,771,2421,2237,1718,519,2165,0,0,0,0,19,2146,212300,0,7354,590,24445,30,66981,1756,4033,223,4550,2937,3957,561,32,003,003607
"Census Tract 36.09, Clark County, Nevada",1400000US32003003609,4503,41.1,3390,610,10,98,0,1295,301,1583,1572,1225,347,1254,0,0,0,24,221,1009,205700,0,4498,358,25379,22,63724,1142,2487,80,2931,2146,2663,319,32,003,003609
"Census Tract 36.10, Clark County, Nevada",1400000US32003003610,5843,34.3,3508,777,48,405,40,2600,834,1942,1720,1307,413,1561,0,0,0,94,325,1142,170900,0,5802,208,24081,40,70283,1260,3214,68,3671,2081,3085,499,32,003,003610
"Census Tract 36.12, Clark County, Nevada",1400000US32003003612,7269,35.7,3430,1358,0,503,183,2450,1520,2685,2516,1462,1054,2733,0,0,0,64,286,2383,182900,0,7189,1008,22355,43,51325,1711,3914,316,4517,2675,3770,605,32,003,003612
"Census Tract 36.13, Clark County, Nevada",1400000US32003003613,6278,29.0,2935,1607,0,365,96,2221,1008,2178,1953,1082,871,2773,0,0,0,54,87,2632,198200,0,6199,740,22681,44,58144,1907,3070,153,4182,2601,3231,440,32,003,003613
"Census Tract 36.15, Clark County, Nevada",1400000US32003003615,2530,32.9,1542,402,0,155,97,808,273,1076,968,486,482,1117,0,0,0,15,78,1024,218100,0,2524,274,25900,15,51167,565,1386,99,1648,1000,1316,161,32,003,003615
"Census Tract 36.16, Clark County, Nevada",1400000US32003003616,5199,35.5,1614,2402,14,167,0,2055,937,1914,1517,822,695,2201,74,0,0,29,316,1782,142300,0,5173,519,14589,0,37551,1687,2079,12,3043,1905,2659,102,32,003,003616
"Census Tract 36.17, Clark County, Nevada",1400000US32003003617,1881,36.1,511,991,76,265,0,402,0,611,567,268,299,1068,0,0,76,259,139,594,88800,0,1871,347,17650,19,46779,771,772,0,1033,723,979,88,32,003,003617
"Census Tract 36.18, Clark County, Nevada",1400000US32003003618,7546,30.4,4812,1094,22,316,80,1138,590,3041,2550,1750,800,1796,0,0,0,0,0,1796,270600,7,7501,264,28938,71,72039,1766,4743,124,4733,3891,4273,1259,32,003,003618
"Census Tract 36.19, Clark County, Nevada",1400000US32003003619,2888,34.5,1531,253,21,695,76,609,60,1101,892,763,129,480,0,0,0,0,0,480,306900,12,2888,54,43405,144,142407,340,1665,47,1962,1234,1861,758,32,003,003619
"Census Tract 36.20, Clark County, Nevada",1400000US32003003620,4307,31.7,2446,1045,59,437,0,512,70,1960,1514,1047,467,1379,0,0,0,0,148,1231,249700,0,4296,309,33495,91,81382,1088,2692,63,2684,2236,2450,1007,32,003,003620
"Census Tract 36.21, Clark County, Nevada",1400000US32003003621,2565,64.6,2055,207,32,176,41,108,12,1722,1496,1178,318,507,0,0,0,0,89,418,217600,0,2565,129,42624,17,56881,54,2119,66,1271,1142,1210,340,32,003,003621
"Census Tract 36.22, Clark County, Nevada",1400000US32003003622,5685,30.0,2784,1379,0,789,91,969,435,1926,1664,1305,359,1321,0,0,0,0,154,1167,257300,0,5685,257,29210,119,96731,1915,2645,67,3655,2554,3135,1137,32,003,003622
"Census Tract 36.23, Clark County, Nevada",1400000US32003003623,4117,27.2,2039,1218,35,271,48,833,132,1612,1345,436,909,2608,0,0,0,0,139,2469,234800,0,4117,631,22889,24,52711,1260,2214,135,2492,1846,2100,443,32,003,003623
"Census Tract 36.24, Clark County, Nevada",1400000US32003003624,6093,28.2,3047,1214,0,504,24,2021,346,1901,1718,1028,690,2415,0,0,0,0,149,2266,224600,0,6079,797,21800,25,72708,1323,4097,131,3371,2459,3099,707,32,003,003624
"Census Tract 36.25, Clark County, Nevada",1400000US32003003625,5332,31.7,3051,948,12,746,95,1641,242,1973,1692,938,754,2388,0,0,0,0,91,2297,226300,0,5289,509,23234,14,63582,839,3047,263,3507,1869,3048,421,32,003,003625
"Census Tract 36.26, Clark County, Nevada",1400000US32003003626,3528,32.9,2450,552,0,453,11,908,16,1237,1114,837,277,1104,0,0,0,0,0,1104,217500,0,3509,274,28653,18,92763,880,1824,58,2376,1640,2154,530,32,003,003626
"Census Tract 36.27, Clark County, Nevada",1400000US32003003627,3866,29.9,2016,1137,0,306,15,1210,392,1502,1275,660,615,1715,0,0,0,0,54,1661,215600,0,3861,240,28247,27,70694,1015,2095,119,2539,1671,2039,413,32,003,003627
"Census Tract 36.28, Clark County, Nevada",1400000US32003003628,7864,29.5,4592,1313,26,836,33,2713,732,2626,2075,1515,560,2263,0,0,0,0,48,2215,214700,0,7262,257,20039,0,64787,1528,4529,202,5088,3182,4265,713,32,003,003628
"Census Tract 36.29, Clark County, Nevada",1400000US32003003629,4927,30.0,2711,940,3,379,143,1285,553,2218,1702,1123,579,1754,0,0,0,0,91,1663,193300,0,4857,605,24785,10,66167,1680,2355,265,3223,2276,2795,622,32,003,003629
"Census Tract 36.30, Clark County, Nevada",1400000US32003003630,6766,26.6,4128,1230,26,333,0,1730,620,2152,1947,1331,616,2514,0,0,0,108,224,2182,210200,0,6766,665,23965,56,77386,2405,3530,98,3799,2941,3242,383,32,003,003630
"Census Tract 36.31, Clark County, Nevada",1400000US32003003631,4091,33.3,1697,1799,1,117,15,863,345,1250,1185,724,461,1970,0,0,0,35,165,1770,192900,0,4079,254,22474,4,69596,1029,2598,68,2374,1822,2087,523,32,003,003631
"Census Tract 36.32, Clark County, Nevada",1400000US32003003632,2830,32.4,1919,281,57,274,8,924,166,1010,922,715,207,670,0,0,0,0,215,455,224300,0,2824,254,25466,25,62500,606,1717,72,1750,1160,1412,197,32,003,003632
"Census Tract 36.33, Clark County, Nevada",1400000US32003003633,4005,29.5,2634,694,0,370,31,1332,102,1203,1074,801,273,1131,0,0,0,0,109,1022,179500,0,3951,626,18269,11,55571,1036,2148,76,2078,1214,1780,136,32,003,003633
"Census Tract 36.34, Clark County, Nevada",1400000US32003003634,3862,34.1,2447,1029,0,70,0,1013,247,1373,1198,927,271,946,0,0,0,36,290,620,174200,0,3862,149,27673,27,63669,904,2462,91,2326,1850,2041,267,32,003,003634
"Census Tract 36.35, Clark County, Nevada",1400000US32003003635,5374,29.0,3121,538,0,690,18,1831,323,1831,1659,1323,336,1147,0,0,0,0,0,1147,251900,0,5326,155,23556,0,66939,959,3296,351,3391,2315,2841,510,32,003,003635
"Census Tract 36.36, Clark County, Nevada",1400000US32003003636,2672,43.6,1999,379,0,125,31,256,75,854,825,689,136,480,0,0,0,0,0,480,291000,0,2672,58,33253,24,95959,694,1633,63,1802,1619,1401,205,32,003,003636
"Census Tract 36.37, Clark County, Nevada",1400000US32003003637,3692,27.6,1895,785,5,219,0,1321,579,1327,1173,743,430,1275,0,0,0,0,0,1275,185300,0,3692,186,22175,0,72474,1058,1773,144,2309,1409,1831,303,32,003,003637
"Census Tract 36.38, Clark County, Nevada",1400000US32003003638,2980,25.5,1370,448,63,529,0,949,251,1061,807,545,262,921,0,0,0,0,123,798,133900,0,2971,226,21766,27,63021,994,1387,11,1625,927,1380,198,32,003,003638
"Census Tract 36.39, Clark County, Nevada",1400000US32003003639,3416,32.2,1900,543,0,122,44,1008,475,1254,1074,735,339,1319,0,0,0,375,10,934,159900,0,3406,232,21715,16,60990,909,1791,24,1991,1363,1811,159,32,003,003639
"Census Tract 36.40, Clark County, Nevada",1400000US32003003640,4188,26.9,2063,1062,0,460,0,1259,418,1660,1404,828,576,1858,0,0,0,21,211,1626,181300,0,4181,458,20701,0,55081,1421,1946,22,2712,1752,2124,137,32,003,003640
"Census Tract 36.41, Clark County, Nevada",1400000US32003003641,4940,29.5,2055,1935,76,269,34,1012,326,2043,1704,763,941,2656,0,0,0,187,471,1998,172200,0,4940,356,26271,33,60682,1351,2838,38,3063,2467,2674,380,32,003,003641
"Census Tract 36.42, Clark County, Nevada",1400000US32003003642,3903,29.1,1898,912,20,416,37,1437,356,1106,971,815,156,851,0,0,0,0,0,851,166900,0,3903,310,20969,50,68228,942,1938,87,2467,1461,2031,311,32,003,003642
"Census Tract 36.43, Clark County, Nevada",1400000US32003003643,5217,31.4,3087,1280,0,209,38,1874,325,1867,1726,1110,616,1647,0,0,0,55,137,1455,200400,0,5047,473,21809,32,55969,969,3123,39,3253,1810,2656,470,32,003,003643
"Census Tract 36.44, Clark County, Nevada",1400000US32003003644,4228,31.7,1338,1902,1,151,150,1041,528,1809,1622,700,922,1956,0,0,0,0,139,1817,223800,0,4216,431,22918,29,45096,1069,2130,138,2736,1970,2316,249,32,003,003644
"Census Tract 37, Clark County, Nevada",1400000US32003003700,3121,35.4,510,2154,14,0,0,800,443,1193,1037,711,326,1080,0,0,356,62,159,503,106100,0,3121,642,17793,30,39315,1123,1493,0,1887,1433,1671,238,32,003,003700
"Census Tract 38, Clark County, Nevada",1400000US32003003800,4312,28.7,3106,657,0,74,25,2809,385,1870,1507,349,1158,3213,174,0,8,91,425,2515,154700,0,4214,1825,11106,0,23948,1044,1635,232,2588,976,2151,13,32,003,003800
"Census Tract 40, Clark County, Nevada",1400000US32003004000,3277,28.7,2443,191,4,0,0,2729,618,927,802,380,422,1561,0,10,0,113,188,1250,94400,0,3277,1058,11157,0,33074,974,717,10,1928,401,1651,79,32,003,004000
"Census Tract 41, Clark County, Nevada",1400000US32003004100,5770,24.9,4492,42,52,202,0,4696,982,1460,1386,980,406,2156,0,0,0,42,350,1764,135100,0,5744,1187,14304,0,44439,1471,1412,24,3253,515,2412,46,32,003,004100
"Census Tract 42, Clark County, Nevada",1400000US32003004200,4768,28.5,3574,373,47,60,8,3789,663,1448,1314,595,719,2736,0,0,40,186,445,2065,105100,0,4728,1320,13528,10,34094,1204,1151,48,2896,820,2402,87,32,003,004200
"Census Tract 43.01, Clark County, Nevada",1400000US32003004301,1868,22.3,1551,66,0,0,0,1637,251,636,487,23,464,1777,0,0,0,175,423,1179,428100,0,1868,1299,7584,0,19663,554,357,0,1007,166,786,7,32,003,004301
"Census Tract 43.02, Clark County, Nevada",1400000US32003004302,5159,25.5,3798,352,14,16,5,4353,907,1283,1103,153,950,3889,0,0,10,154,778,2947,130200,0,4416,1809,8496,0,27109,1341,1291,38,3100,753,2521,50,32,003,004302
"Census Tract 44.01, Clark County, Nevada",1400000US32003004401,2863,25.8,2006,260,0,63,0,2378,534,812,724,309,415,1755,0,0,0,36,394,1325,67600,0,2863,732,10406,0,32115,672,735,12,1711,391,1354,67,32,003,004401
"Census Tract 44.02, Clark County, Nevada",1400000US32003004402,3755,21.1,1964,629,0,0,14,2792,855,1023,910,255,655,2745,0,0,172,0,512,2061,124700,0,3753,1372,10197,0,31983,1011,1131,148,2070,544,1465,96,32,003,004402
"Census Tract 45, Clark County, Nevada",1400000US32003004500,5158,26.4,3624,422,0,16,0,4088,827,1253,1144,808,336,1709,0,0,10,65,408,1226,116100,0,5158,1306,12813,0,46957,1492,1253,26,3070,864,2381,14,32,003,004500
"Census Tract 46.01, Clark County, Nevada",1400000US32003004601,4145,28.9,3076,666,40,5,0,2974,279,1433,1044,258,786,2812,0,0,0,0,596,2216,88200,0,3762,1442,11491,2,28269,1506,1227,0,2389,744,1995,113,32,003,004601
"Census Tract 46.02, Clark County, Nevada",1400000US32003004602,3445,24.1,2865,378,0,9,0,2663,193,912,833,239,594,2363,0,0,0,0,289,2074,73400,0,3146,1270,8427,0,27323,1061,785,52,1780,509,1392,33,32,003,004602
"Census Tract 47.03, Clark County, Nevada",1400000US32003004703,4816,24.3,2891,796,0,139,225,2736,510,1708,1302,441,861,3150,0,0,0,111,444,2595,145600,0,4762,1219,13452,7,40429,1535,1627,41,2650,1143,2153,114,32,003,004703
"Census Tract 47.07, Clark County, Nevada",1400000US32003004707,2994,25.7,1870,251,0,83,0,2163,673,960,805,302,503,1843,0,0,0,0,245,1598,168200,0,2964,1191,12417,0,34290,822,1049,52,1719,575,1350,64,32,003,004707
"Census Tract 47.09, Clark County, Nevada",1400000US32003004709,7100,20.5,3842,776,68,134,0,5407,1845,1776,1679,509,1170,4970,0,0,0,195,670,4105,97600,0,7058,2404,9712,0,28971,2512,1884,44,3854,864,2837,152,32,003,004709
"Census Tract 47.10, Clark County, Nevada",1400000US32003004710,6670,25.0,4757,638,0,38,0,4897,1104,2252,1986,558,1428,4944,0,0,0,105,896,3943,55000,0,6603,2207,12012,0,36371,1741,1917,47,3981,1188,2987,146,32,003,004710
"Census Tract 47.12, Clark County, Nevada",1400000US32003004712,8133,25.9,5271,1407,13,216,32,3322,776,3045,2809,853,1956,5218,0,0,0,108,491,4619,13300,14,8056,2740,13016,0,30840,2158,4110,154,4833,3304,3893,198,32,003,004712
"Census Tract 47.13, Clark County, Nevada",1400000US32003004713,5104,24.4,3186,1278,0,55,0,2630,376,2200,1586,441,1145,3784,0,0,0,138,465,3181,61700,0,5064,1675,13260,8,33286,1466,1913,145,3107,1699,2294,53,32,003,004713
"Census Tract 47.14, Clark County, Nevada",1400000US32003004714,5396,30.6,3153,805,63,146,24,3365,939,1707,1526,898,628,2403,0,0,0,154,130,2119,112600,0,5375,1128,17928,0,47791,1408,2200,22,3386,1326,2787,152,32,003,004714
"Census Tract 47.15, Clark County, Nevada",1400000US32003004715,5857,25.3,3266,1169,16,240,0,2914,925,1901,1699,863,836,2617,0,0,0,102,634,1881,115300,0,5827,1550,14008,0,44601,1844,2403,16,3507,1786,2648,215,32,003,004715
"Census Tract 47.16, Clark County, Nevada",1400000US32003004716,3003,29.9,1636,725,0,40,0,1663,395,993,905,647,258,851,0,0,0,33,69,749,143000,0,3003,563,16789,0,49052,1012,1265,13,1634,824,1414,160,32,003,004716
"Census Tract 47.17, Clark County, Nevada",1400000US32003004717,2840,30.2,2120,200,0,48,0,1922,412,947,778,642,136,522,0,0,8,0,163,351,150000,0,2840,861,14348,0,40000,712,1181,7,1683,686,1442,191,32,003,004717
"Census Tract 49.07, Clark County, Nevada",1400000US32003004907,3684,37.7,2371,327,0,549,0,877,316,1117,972,948,24,60,0,0,0,14,0,46,324100,0,3684,183,30207,117,97923,981,1630,45,2429,1461,1901,542,32,003,004907
"Census Tract 49.10, Clark County, Nevada",1400000US32003004910,2657,33.3,1382,122,0,380,0,1404,731,929,801,467,334,1145,0,0,0,0,241,904,118500,0,2647,450,16215,0,49044,668,1047,0,1711,789,1443,147,32,003,004910
"Census Tract 49.11, Clark County, Nevada",1400000US32003004911,3860,35.5,2420,137,0,630,8,1741,524,1584,1361,747,614,1751,0,0,0,20,174,1557,114000,0,3860,440,19449,15,45837,803,1663,169,2575,1165,2178,281,32,003,004911
"Census Tract 49.12, Clark County, Nevada",1400000US32003004912,5774,32.4,3575,692,25,366,176,2709,790,2005,1789,1036,753,2339,0,0,198,156,109,1876,131100,0,5729,820,19482,34,53983,1712,2372,279,3679,1972,3117,332,32,003,004912
"Census Tract 49.14, Clark County, Nevada",1400000US32003004914,2711,30.5,1981,229,7,1,0,1460,482,816,757,635,122,552,0,0,0,37,14,501,234900,0,2683,213,18865,5,63724,742,1206,9,1563,851,1333,198,32,003,004914
"Census Tract 49.15, Clark County, Nevada",1400000US32003004915,3645,34.8,2556,201,6,66,14,1504,666,1032,891,633,258,856,0,0,0,9,197,650,179900,0,3569,796,17262,17,63295,1199,1430,56,2344,1357,1862,88,32,003,004915
"Census Tract 49.16, Clark County, Nevada",1400000US32003004916,2860,27.6,2045,363,7,17,5,1736,423,875,767,445,322,1302,24,0,24,0,209,1045,155300,0,2824,739,16321,0,53906,874,965,70,1716,760,1423,94,32,003,004916
"Census Tract 49.17, Clark County, Nevada",1400000US32003004917,3147,40.1,1876,310,24,128,10,1348,799,1161,1017,884,133,361,0,0,0,0,0,361,191500,12,3144,56,29476,60,74125,858,1640,62,1981,1356,1776,277,32,003,004917
"Census Tract 49.18, Clark County, Nevada",1400000US32003004918,4159,37.0,3286,236,9,155,27,1906,357,1353,1315,1159,156,495,0,0,0,0,88,407,253600,0,4149,413,24926,20,75401,1249,1849,59,2460,1432,2134,430,32,003,004918
